product_id,category,product_title,brand,features,price,rating,review_count,image_url,model
B0CSXHX2XG,phone cases,"thegiftkart liquid silicone back cover case for samsung galaxy a14 4g / a14 5g | soft micro-fibre lining inside | camera protection bump | shockproof case for samsung a14 / a14 5g (silicone, black)",visit the thegiftkart store,compatible with samsung galaxy a14 4g / a14 5g only    extra soft micro-fibre lining inside keeps your phone scratch free    liquid silicone provides excellent smudge & mark resistance    raised lips for camera & screen protection    ultra-matte finish & non-slip hand grip,299.0,4.2,29,https://m.media-amazon.com/images/I/41VGS4R0jAL._SX300_SY300_QL70_ML2_.jpg,samsung galaxy a14
B0D6BK1GWK,phone cases,"thegiftkart hybrid shockproof samsung galaxy a14 4g / a14 5g back cover case | stylish camera border | plated buttons | crystal clear hard back cover for samsung a14 (tpu & pc, smoked bumper)",visit the thegiftkart store,compatible with samsung galaxy a14 4g / a14 5g only    designer bold camera border    stylish electroplated tactile feel buttons    crystal clear non yellowing hard back    raised lips for camera & screen protection,295.0,4.3,18,https://m.media-amazon.com/images/I/41-vKtFHrVL._SX300_SY300_QL70_ML2_.jpg,samsung galaxy a14
B0CSXH1QY1,phone cases,"thegiftkart luxurious golden-plated back cover case for samsung galaxy a14 4g / a14 5g | raised lips for camera & screen protection | shockproof design | back cover case for samsung a14 (tpu, black)",visit the thegiftkart store,compatible with samsung galaxy a14 4g / a14 5g only    this case exudes a luxurious glossy look with gold inserts    features stylish & latest design language    360 degree protection design    raised lips for camera & screen protection,299.0,4.2,35,https://m.media-amazon.com/images/I/41EuM3r4H9L._SX300_SY300_QL70_ML2_.jpg,samsung galaxy a14
B0BTM84W3Y,phone cases,cedo samsung galaxy a14 (5g) back cover | camera bump protection & inner velvet fabric lining | ultra slim matte soft rubberised case cover (black),visit the cedo store,"disclaimer: compatible with samsung galaxy a14 (5g) mobile only.    anti-shatter: advance shock absorption protection from drops and bumps. raised lips protect the screen and camera bump. unique look featuring smooth silk brushed texture, glossy accents and carbon fibre texture.    perfect cut-outs - full access to user interface, camera lens, headphone jack, speakerphone and microphone. unique look featuring smooth silk brushed texture, glossy accents and carbon fibre texture. easy to remove & install, anti finger print, anti scratch, washable case. heat dissipation design, flexible and tear resistant.    great protection - ultra-slim, light weight protect your valuable investment from scratches and damage    anti-scratch: stylish, protect your valuable investment from scratches and damage",149.0,4.1,338,https://m.media-amazon.com/images/I/41Jkv2xyfxL._SX300_SY300_QL70_ML2_.jpg,samsung galaxy a14
B0CTH9D527,phone cases,amazon basics back case cover for samsung galaxy a14 5g (tpu + pc_black),visit the amazon basics store,"[compatibility]: only compatible with samsung galaxy a14 5g; full functionality maintained via precise speaker and port cut-outs and easy-press buttons with chrome-plated, independent-technology buttons provide a smooth feel.    [design] professionally designed and certified with raised upper lips to protect your screen and camera from everyday ware and tare / scratches. light weight anti smudge.    [material] the edge technology fusing made of superior quality tpu material, translucent back panel made from imported polycarbonate that does not get yellow and gives a premium touch & feel.    [protection] edge to edge protection for your mobile. complete protection of mobile frame on the sides that absorbs the shock in the event of falls and bumps.    [stay original]: scratch-resistant, crystal-clear acrylic back lets you show off your samsung galaxy a14 5gs true style in stunning clarity that lasts. minimalistic design.",175.0,4.2,145,https://m.media-amazon.com/images/I/41vGG-AnAsL._SX300_SY300_QL70_ML2_.jpg,samsung galaxy a14 5g
B0BSHDS13B,phone cases,thegiftkart flip back cover case for samsung galaxy a14 4g / a14 5g | dual-color leather finish | inbuilt stand & pockets | wallet style flip back case cover (brown & coffee),visit the thegiftkart store,stylish leather look: premium dual-color leather styling with use of high quality material gives it a rich & stylish look.    inbuilt stand: the inbuilt stand provides you a handsfree experience while watching any movie or video content.    pockets inside: there are pockets built inside which allows you to keep cards / cash / docs in this wallet case.    complete protection: it provides excellent shock-absorption & complete 360 degree protection from all 6 sides.    easy closure: soft magnetic lock enables easy closure of the cover in order to ensure device safety.,299.0,4.2,448,https://m.media-amazon.com/images/I/51MKylMGKaL._SX300_SY300_QL70_ML2_.jpg,samsung galaxy a14
B0CSP3PNC4,phone cases,amazon basics back case cover for samsung galaxy a14 5g (tpu + pc_transparent),visit the amazon basics store,"[compatibility]: only compatible with samsung galaxy a14 5g; full functionality maintained via precise speaker and port cut-outs and easy-press buttons with chrome-plated, independent-technology buttons provide a smooth feel.    [design] professionally designed and certified with raised upper lips to protect your screen and camera from everyday ware and tare / scratches. light weight anti smudge.    [material] the edge technology fusing made of superior quality tpu material, translucent back panel made from imported polycarbonate that does not get yellow and gives a premium touch & feel.    [protection] edge to edge protection for your mobile. complete protection of mobile frame on the sides that absorbs the shock in the event of falls and bumps.    [stay original]: scratch-resistant, crystal-clear acrylic back lets you show off your samsung galaxy a14 5gs true style in stunning clarity that lasts. minimalistic design.",179.0,4.2,145,https://m.media-amazon.com/images/I/416Dzr0wUzL._SX300_SY300_QL70_ML2_.jpg,samsung galaxy a14 5g
B0BYDCLZNB,phone cases,pikkme samsung galaxy a14 4g / a14 5g back cover for girls | cute cat leather finish | soft tpu | case for samsung galaxy a14 4g / a14 5g (purple),visit the pikkme store,design : cute cat shockproof cover for samsung galaxy a14 5g by pikkme is ultra-thin cover that provides elegant look to your phone without losing its originality.    quality : samsung galaxy a14 5g cover is built with looks : the cat shockproof cover for samsung galaxy a14 5g provides elegant look to your phone the back side of the cover is made of leather which protect your phone from scratches where as the raised sides protect it from falls. tpu material which provide it sleek look and provide it superior protection.    precision : mobile cover for samsung galaxy a14 5g provide precise cut-outs and holes for easy access of buttons and other ports.    protection : samsung galaxy a14 5g case provide best in class protection to your expensive phone with raised sides that protects it from falls and tpu sides which protects it from scratches and damages.,299.0,4.2,224,https://m.media-amazon.com/images/I/41OxkN9UAwL._SX300_SY300_QL70_ML2_.jpg,samsung galaxy a14
B0D6BGWJ7R,phone cases,"thegiftkart hybrid shockproof back cover case for samsung galaxy a14 4g / a14 5g | stylish camera border | plated buttons | crystal clear hard back cover for samsung a14 (tpu & pc, transparent bumper)",visit the thegiftkart store,compatible with samsung galaxy a14 4g / a14 5g only    designer bold camera border    stylish electroplated tactile feel buttons    crystal clear non yellowing hard back    raised lips for camera & screen protection,295.0,4.3,18,https://m.media-amazon.com/images/I/414M-8c1ffL._SX300_SY300_QL70_ML2_.jpg,samsung galaxy a14
B0CZT4HYHV,phone cases,amazon basics back cover case compatible with samsung galaxy a14 lte/5g essential sand blast (tpu | matte black),visit the amazon basics store,"tpu material: crafted from high-quality tpu for durable protection against drops, bumps, and scratches for your samsung galaxy a14 lte/5g.    matte black finish: adds sophistication to your device with a sleek matte black finish while reducing fingerprints and smudges for a clean appearance.    sand blast texture: enhances grip for a secure hold and adds a unique aesthetic appeal, making your device stand out from the crowd.    precise cutouts: designed with accuracy for easy access to all ports, buttons, and the camera, ensuring full functionality without hindering any features on your samsung galaxy a14 lte/5g.    slim & lightweight: maintains a slim and lightweight profile while offering rugged protection, preserving the sleek design of your device without adding bulk.",759.0,4.1,173,https://m.media-amazon.com/images/I/41hquOWHdGL._SX300_SY300_QL70_ML2_.jpg,samsung galaxy a14
